date,home_team,away_team,home_score,away_score,tournament,country,neutral
2025-11-18,Haiti,Nicaragua,2,0,World Cup qualifier,Curaçao,True
2025-11-18,Guatemala,Suriname,3,1,World Cup qualifier,Guatemala,False
2025-11-18,Costa Rica,Honduras,0,0,World Cup qualifier,Costa Rica,False
2025-11-18,Paraguay,Mexico,2,1,Friendly,United States,True
2025-11-18,Ecuador,New Zealand,2,0,Friendly,United States,True
2025-11-18,Colombia,Australia,3,0,Friendly,United States,True
2025-11-18,Canada,Venezuela,2,0,Friendly,United States,True
2025-11-19,Laos,Vietnam,0,2,Asian Cup qualifier,Laos,False
2025-11-20,Vanuatu,Solomon Islands,2,1,Melanesian Cup,Papua New Guinea,True
2025-11-20,Papua New Guinea,Fiji,2,0,Melanesian Cup,Papua New Guinea,False
2025-11-21,Bahrain,Somalia,0,1,Friendly,Bahrain,False
2025-11-22,Fiji,Solomon Islands,1,1,Melanesian Cup,Papua New Guinea,True
2025-11-23,Papua New Guinea,Vanuatu,2,2,Melanesian Cup,Papua New Guinea,False
2025-08-13,Turks and Caicos Islands,US Virgin Islands,1,1,Outrigger Challenger Cup,United States,True
2025-09-06,Sri Lanka,Maldives,0,3,South Asian Super Cup,Sri Lanka,False
2025-09-09,Sri Lanka,Maldives,1,1,South Asian Super Cup,Sri Lanka,False
2025-11-12,Saint Martin,Dominica,2,1,CONCACAF Series,Saint Kitts and Nevis,True
2025-11-12,Saint Kitts and Nevis,Sint Maarten,0,0,CONCACAF Series,Saint Kitts and Nevis,False
2025-11-12,Dominican Republic,St Vincent & Grenadines,2,0,CONCACAF Series,Dominican Republic,False
2025-11-12,Cuba,Saint Lucia,3,0,CONCACAF Series,Dominican Republic,True
2025-11-12,Cayman Islands,British Virgin Islands,1,2,CONCACAF Series,Cayman Islands,False
2025-11-12,Barbados,Bonaire,3,2,CONCACAF Series,Antigua and Barbuda,True
2025-11-12,Antigua and Barbuda,Aruba,0,0,CONCACAF Series,Antigua and Barbuda,False
2025-11-12,Anguilla,Bahamas,2,1,CONCACAF Series,Cayman Islands,True
2025-11-15,Belize,Saint Martin,1,0,CONCACAF Series,Saint Kitts and Nevis,True
2025-11-15,British Virgin Islands,Bahamas,6,0,CONCACAF Series,Cayman Islands,True
2025-11-15,Aruba,Barbados,3,0,CONCACAF Series,Antigua and Barbuda,True
2025-11-15,Cayman Islands,Anguilla,4,0,CONCACAF Series,Cayman Islands,False
2025-11-15,Sint Maarten,Dominica,3,2,CONCACAF Series,Saint Kitts and Nevis,True
2025-11-15,St Vincent & Grenadines,Saint Lucia,3,1,CONCACAF Series,Dominican Republic,True
2025-11-15,Guyana,Bonaire,2,1,CONCACAF Series,Antigua and Barbuda,True
2025-11-15,Cuba,Martinique,2,0,CONCACAF Series,Dominican Republic,True
2025-11-18,Saint Kitts and Nevis,Belize,2,6,CONCACAF Series,Saint Kitts and Nevis,False
2025-11-18,Antigua and Barbuda,Guyana,1,4,CONCACAF Series,Antigua and Barbuda,False
2025-11-18,Dominican Republic,Martinique,0,0,CONCACAF Series,Dominican Republic,False
2025-11-18,Trinidad and Tobago,Bermuda,2,2,World Cup qualifier,Trinidad and Tobago,False
2025-11-25,Syria,South Sudan,2,0,Arab Cup qualifier,Qatar,True
2025-11-25,Libya,Palestine,0,0,Arab Cup qualifier,Qatar,True
2025-11-25,Kuwait,Mauritania,2,0,Arab Cup qualifier,Qatar,True
2025-11-26,Sudan,Lebanon,2,1,Arab Cup qualifier,Qatar,True
2025-11-26,Oman,Somalia,0,0,Arab Cup qualifier,Qatar,True
2025-11-26,Comoros,Yemen,4,4,Arab Cup qualifier,Qatar,True
2025-11-26,Bahrain,Djibouti,1,0,Arab Cup qualifier,Qatar,True
2025-12-01,Syria,Tunisia,1,0,Arab Cup,Qatar,True
2025-12-01,Qatar,Palestine,0,1,Arab Cup,Qatar,False
2025-12-02,Saudi Arabia,Oman,2,1,Arab Cup,Qatar,True
2025-12-02,Morocco,Comoros,3,1,Arab Cup,Qatar,True
2025-12-02,Egypt,Kuwait,1,1,Arab Cup,Qatar,True
2025-12-03,Jordan,United Arab Emirates,2,1,Arab Cup,Qatar,True
2025-12-03,Iraq,Bahrain,2,1,Arab Cup,Qatar,True
2025-12-03,Algeria,Sudan,0,0,Arab Cup,Qatar,True
2025-12-04,Qatar,Syria,1,1,Arab Cup,Qatar,False
2025-12-04,Palestine,Tunisia,2,2,Arab Cup,Qatar,True
2025-12-05,Saudi Arabia,Comoros,3,1,Arab Cup,Qatar,True
2025-12-05,Morocco,Oman,0,0,Arab Cup,Qatar,True
2025-12-06,Jordan,Kuwait,3,1,Arab Cup,Qatar,True
2025-12-06,Iraq,Sudan,2,0,Arab Cup,Qatar,True
2025-12-06,Egypt,United Arab Emirates,1,1,Arab Cup,Qatar,True
2025-12-06,Algeria,Bahrain,5,1,Arab Cup,Qatar,True
2025-12-07,Qatar,Tunisia,0,3,Arab Cup,Qatar,False
2025-12-07,Palestine,Syria,0,0,Arab Cup,Qatar,True
2025-12-08,Oman,Comoros,2,1,Arab Cup,Qatar,True
2025-12-08,Morocco,Saudi Arabia,1,0,Arab Cup,Qatar,True
2025-12-09,United Arab Emirates,Kuwait,3,1,Arab Cup,Qatar,True
2025-12-09,Jordan,Egypt,3,0,Arab Cup,Qatar,True
2025-12-09,Bahrain,Sudan,3,1,Arab Cup,Qatar,True
2025-12-09,Algeria,Iraq,2,0,Arab Cup,Qatar,True
2025-10-14,Botswana,Guinea,2,2,World Cup qualifier,Morocco,True
2025-12-11,Saudi Arabia,Palestine,2,1,Arab Cup,Qatar,True
2025-12-11,Morocco,Syria,1,0,Arab Cup,Qatar,True
2025-12-12,Jordan,Iraq,1,0,Arab Cup,Qatar,True
2025-12-12,Algeria,United Arab Emirates,1,1,Arab Cup,Qatar,True
2025-12-15,Morocco,United Arab Emirates,3,0,Arab Cup,Qatar,True
2025-12-15,Jordan,Saudi Arabia,1,0,Arab Cup,Qatar,True
2025-12-16,Egypt,Nigeria,2,1,Friendly,Egypt,False
2025-12-16,DR Congo,Zambia,2,0,Friendly,Spain,True
2025-12-17,Angola,Mozambique,4,1,Friendly,Portugal,True
2025-12-18,Tunisia,Botswana,2,1,Friendly,Tunisia,False
2025-12-18,Saudi Arabia,United Arab Emirates,0,0,Arab Cup,Qatar,True
